Timestamp,Pickup Postcode,Dropoff Postcode,Distance (km),Duration (minutes),Fare Amount (£),Tip (%),Tip Amount (£),Total Amount (£),Payment Type,Passenger Count
2024-02-26 06:26:10,G38LU,G140NY,8.001,14.08,14.28,0.0%,0.0,14.28,Card,1
2024-02-26 06:36:21,G38GS,G226DU,5.72,16.98,13.59,0.0%,0.0,13.59,Card,1
2024-02-26 06:45:29,G413JS,G512EW,5.548,14.7,12.65,0.0%,0.0,12.65,Cash,1
2024-02-26 07:02:41,G50UD,G40RH,2.58,20.23,12.38,0.0%,0.0,12.38,Card,1
2024-02-26 07:05:16,G211NQ,G36HJ,4.365,25.02,15.41,0.0%,0.0,15.41,Card,2
2024-02-26 07:13:07,G131WN,G206SQ,3.762,17.53,12.32,0.0%,0.0,12.32,Unknown,2
2024-02-26 07:18:41,G312AQ,G311QG,1.001,13.07,8.67,0.0%,0.0,9.1,Unknown,2
2024-02-26 07:30:11,G402DE,G50SU,2.303,15.75,10.59,0.0%,0.0,10.59,Card,1
2024-02-26 07:37:11,G514EN,G36RP,7.369,25.93,17.99,5.0%,0.9,18.89,Card,1
2024-02-26 07:47:27,G314BG,G59SS,4.37,21.67,14.23,0.0%,0.0,16.36,Cash,1
2024-02-26 07:48:51,G40DE,G200LL,4.429,20.77,13.96,0.0%,0.0,13.96,Card,1
2024-02-26 08:03:38,G427JP,G116EX,6.894,20.4,15.68,0.0%,0.0,15.68,Card,2
2024-02-26 08:40:40,G415NG,G314DD,9.108,28.2,20.09,0.0%,0.0,20.09,Card,1
2024-02-26 08:57:20,G13DD,G200HG,6.199,30.45,18.71,0.0%,0.0,18.71,Card,1
2024-02-26 09:03:50,G226PH,G129QD,5.448,23.68,15.75,5.0%,0.79,16.54,Card,1
2024-02-26 09:18:43,G50PH,G209HF,7.093,27.67,18.4,0.0%,0.0,19.32,Unknown,1
2024-02-26 09:50:52,G207BU,G59DW,5.081,21.55,14.73,5.0%,0.74,15.47,Card,2
2024-02-26 09:56:05,G115HN,G314UG,10.822,36.9,24.45,5.0%,1.22,25.67,Card,1
2024-02-26 10:01:40,G129JA,G158RT,8.521,15.92,15.32,5.0%,0.77,16.09,Card,3
2024-02-26 10:06:52,G149NU,G213BX,12.027,24.0,20.8,0.0%,0.0,20.8,Card,1
2024-02-26 10:09:47,G140EY,G11TN,10.293,25.52,20.04,0.0%,0.0,20.04,Cash,1
2024-02-26 10:17:13,G129SB,G214BF,6.755,20.72,15.69,0.0%,0.0,15.69,Card,1
2024-02-26 10:39:10,G120HP,G149FG,4.413,11.33,10.61,0.0%,0.0,10.61,Card,2
2024-02-26 10:50:44,G50YX,G58EH,1.981,8.0,7.61,0.0%,0.0,7.61,Card,3
2024-02-26 10:56:21,G131GD,G226EE,9.032,25.35,19.03,0.0%,0.0,19.98,Unknown,1
2024-02-26 11:01:57,G117JW,G209NQ,4.505,12.37,11.05,0.0%,0.0,11.05,Card,1
2024-02-26 11:08:58,G512RW,G36QG,4.114,13.2,11.05,0.0%,0.0,11.05,Card,2
2024-02-26 11:36:21,G404PU,G420JL,2.907,8.9,8.62,5.0%,0.43,9.05,Card,1
2024-02-26 11:47:06,G403PG,G22BX,4.101,17.53,12.57,0.0%,0.0,12.57,Card,2
2024-02-26 12:17:25,G313RP,G514QF,11.918,15.85,17.84,0.0%,0.0,17.84,Unknown,2
2024-02-26 12:24:17,G511NE,G27PG,2.914,8.55,8.51,15.0%,1.28,9.79,Card,1
2024-02-26 12:29:19,G411RN,G225AY,6.089,16.75,13.79,10.0%,1.38,15.17,Card,2
2024-02-26 12:35:37,G402JS,G133XA,11.136,22.98,19.77,0.0%,0.0,19.77,Unknown,1
2024-02-26 13:17:12,G512LL,G429DE,9.475,16.4,16.2,0.0%,0.0,16.2,Card,1
2024-02-26 13:30:44,G38LT,G415DR,5.4,13.62,12.16,0.0%,0.0,12.16,Card,1
2024-02-26 13:45:56,G402PE,G429RL,6.389,16.83,14.04,0.0%,0.0,14.04,Card,1
2024-02-26 13:48:46,G21NQ,G133AF,8.749,16.55,15.71,0.0%,0.0,15.71,Card,1
2024-02-26 14:26:24,G15HA,G413YA,4.447,15.72,12.19,0.0%,0.0,12.19,Unknown,1
2024-02-26 14:30:11,G40DS,G129BT,3.986,12.55,10.72,0.0%,0.0,10.72,Card,1
2024-02-26 15:00:18,G524EL,G129LL,10.904,20.75,18.81,0.0%,0.0,18.81,Card,1
2024-02-26 15:58:40,G312EH,G522QA,15.923,17.18,21.31,0.0%,0.0,22.38,Unknown,2
2024-02-26 16:01:54,G226DF,G38XU,4.704,24.9,15.63,0.0%,0.0,16.41,Cash,2
2024-02-26 16:15:47,G129DJ,G128YN,0.555,15.35,9.14,0.0%,0.0,9.14,Cash,2
2024-02-26 16:27:18,G521ST,G120TQ,8.077,28.3,19.36,10.0%,1.94,21.3,Card,1
2024-02-26 16:38:28,G401PA,G428YJ,4.746,26.95,16.38,0.0%,0.0,17.2,Cash,2
2024-02-26 17:02:19,G214PE,G128AF,7.121,26.08,17.86,5.0%,0.89,18.75,Card,2
2024-02-26 17:10:46,G522SX,G312RU,11.987,31.77,23.52,0.0%,0.0,25.87,Unknown,1
2024-02-26 17:12:26,G429SQ,G24PS,6.27,28.03,17.91,5.0%,0.9,18.81,Card,1
2024-02-26 17:24:50,G129QD,G37AD,3.577,22.97,14.1,0.0%,0.0,14.1,Card,2
2024-02-26 17:44:28,G200LU,G36BS,4.945,23.82,15.43,0.0%,0.0,15.43,Card,1
2024-02-26 17:50:36,G414NE,G50RA,3.515,21.38,13.49,5.0%,0.67,14.16,Card,1
2024-02-26 17:51:14,G129DX,G235PH,4.917,21.13,14.45,0.0%,0.0,14.45,Unknown,1
2024-02-26 17:58:10,G514EA,G133AD,6.043,24.07,16.34,0.0%,0.0,16.34,Card,1
2024-02-26 18:04:22,G156UQ,G213AQ,12.097,37.5,25.62,0.0%,0.0,25.62,Cash,2
2024-02-26 18:04:40,G512WU,G404NN,8.656,23.08,17.95,5.0%,0.9,18.85,Card,1
2024-02-26 18:05:20,G200TW,G116DF,6.026,26.72,17.26,0.0%,0.0,17.26,Card,1
2024-02-26 18:08:11,G116AQ,G133YT,5.193,23.02,15.33,0.0%,0.0,15.33,Card,2
2024-02-26 18:09:11,G120PB,G134PH,5.136,21.27,14.67,5.0%,0.73,15.4,Card,2
2024-02-26 18:12:47,G412AB,G401HY,4.527,20.7,14.01,0.0%,0.0,14.01,Card,1
2024-02-26 18:13:51,G225AS,G227QZ,2.756,15.75,10.93,0.0%,0.0,10.93,Card,2
2024-02-26 18:48:05,G512NG,G156JQ,9.197,28.1,20.13,0.0%,0.0,20.13,Unknown,1
2024-02-26 18:48:57,G511HQ,G235AH,7.033,31.03,19.54,0.0%,0.0,19.54,Cash,1
2024-02-26 19:07:04,G413QA,G414RH,2.508,7.2,7.72,0.0%,0.0,7.72,Card,1
2024-02-26 19:15:45,G214NG,G140NL,13.378,19.78,20.32,0.0%,0.0,20.32,Card,2
2024-02-26 19:23:02,G513HF,G140PQ,8.695,15.1,15.16,0.0%,0.0,15.16,Card,1
2024-02-26 19:39:16,G37LL,G149TA,6.909,12.95,13.06,0.0%,0.0,13.06,Card,2
2024-02-26 19:59:01,G38SR,G312NR,6.471,18.62,14.73,0.0%,0.0,14.73,Unknown,1
2024-02-26 20:14:04,G314AQ,G120YF,10.162,23.1,19.08,5.0%,0.95,20.03,Card,1
2024-02-26 20:24:03,G133YA,G314LE,21.091,25.23,28.03,0.0%,0.0,28.03,Card,1
2024-02-26 20:44:24,G129YF,G314BJ,9.413,25.77,19.47,5.0%,0.97,20.44,Card,1
2024-02-26 21:09:24,G23NX,G213EY,5.643,12.73,12.03,0.0%,0.0,12.03,Cash,2
2024-02-26 21:11:04,G213AH,G134TA,10.605,25.4,20.23,0.0%,0.0,20.23,Card,2
2024-02-26 21:13:01,G38PQ,G120AR,4.39,12.17,10.89,0.0%,0.0,10.89,Unknown,1
2024-02-26 21:16:10,G227QQ,G312PF,5.712,16.25,13.33,0.0%,0.0,13.33,Card,1
2024-02-26 21:27:44,G209AF,G116TL,4.511,13.23,11.36,0.0%,0.0,11.36,Card,1
2024-02-26 21:53:04,G120QG,G312LR,7.554,21.25,16.47,0.0%,0.0,16.47,Card,2
2024-02-26 21:54:28,G226LL,G513RP,9.733,19.45,17.47,0.0%,0.0,17.47,Card,2
2024-02-26 21:55:28,G36SQ,G413QA,8.389,13.3,14.29,5.0%,0.71,15.0,Card,2
2024-02-26 22:24:54,G156AU,G158NQ,1.959,4.97,6.53,15.0%,0.98,7.51,Card,1
2024-02-26 22:50:01,G38AL,G412RW,5.726,15.97,13.24,0.0%,0.0,13.9,Cash,2
2024-02-26 22:52:47,G128NT,G15HH,3.633,15.18,11.39,0.0%,0.0,11.39,Card,1
2024-02-26 22:54:17,G128NP,G133YH,4.899,14.38,12.06,0.0%,0.0,12.06,Unknown,2
2024-02-26 23:02:58,G36HD,G514RE,8.47,11.65,14.87,0.0%,0.0,14.87,Card,3
2024-02-26 23:11:31,G22EE,G213SX,5.269,14.75,13.56,0.0%,0.0,13.56,Card,1
2024-02-26 23:18:06,G314UW,G524ES,18.902,20.18,25.71,10.0%,2.57,28.28,Card,2
2024-02-26 23:39:27,G116EL,G129SW,1.833,6.38,8.03,5.0%,0.4,8.43,Card,1
2024-02-26 23:41:49,G412EA,G117ST,8.316,15.05,15.95,0.0%,0.0,15.95,Card,1
2024-02-26 23:49:38,G225PQ,G134BH,8.683,20.83,18.27,15.0%,2.74,21.01,Card,2
2024-02-26 23:57:31,G235ES,G226RL,5.03,9.18,11.42,10.0%,1.14,12.56,Card,2
2024-02-27 00:06:54,G37HY,G429TU,8.467,15.47,16.22,0.0%,0.0,16.22,Card,2
2024-02-27 00:39:36,G513EL,G149YR,5.554,11.67,12.69,10.0%,1.27,13.96,Card,1
2024-02-27 00:56:07,G200TJ,G413YL,13.529,25.13,23.43,5.0%,1.17,24.6,Card,1
2024-02-27 01:02:43,G128AF,G24LF,2.856,10.52,10.26,0.0%,0.0,11.29,Cash,1
2024-02-27 01:15:07,G513TY,G523TF,2.9,6.83,8.99,0.0%,0.0,8.99,Card,1
2024-02-27 01:20:02,G420EH,G131QY,13.435,18.7,21.08,5.0%,1.05,22.13,Card,1
2024-02-27 01:59:26,G209LY,G427PF,7.505,17.53,16.22,0.0%,0.0,16.22,Unknown,1
2024-02-27 02:40:32,G38TW,G26QQ,2.412,8.12,9.08,0.0%,0.0,9.08,Card,1
2024-02-27 03:32:34,G235DU,G59RP,9.873,21.45,19.38,0.0%,0.0,19.38,Cash,1
2024-02-27 04:04:06,G411HA,G412TL,1.093,5.03,7.0,0.0%,0.0,7.0,Card,2
2024-02-27 04:12:53,G131NP,G312NE,9.44,21.47,19.07,0.0%,0.0,20.02,Unknown,1
2024-02-27 04:22:09,G513UD,G149BB,4.903,11.23,12.05,0.0%,0.0,12.65,Unknown,1
2024-02-27 05:09:26,G514UG,G133YY,8.46,15.5,16.22,0.0%,0.0,16.22,Card,2
2024-02-27 05:21:46,G50GT,G208DQ,9.324,20.62,18.68,5.0%,0.93,19.61,Card,1
2024-02-27 05:28:05,G511BN,G40TA,3.971,13.98,12.32,0.0%,0.0,12.32,Card,1
2024-02-27 05:29:38,G414JE,G120XB,10.295,19.93,19.16,5.0%,0.96,20.12,Card,2
2024-02-27 05:31:50,G521LF,G512UH,2.613,7.43,8.99,5.0%,0.45,9.44,Card,1
2024-02-27 05:38:07,G414EB,G133RU,10.69,18.38,18.91,5.0%,0.95,19.86,Card,1
2024-02-27 05:49:46,G213DS,G209NJ,5.4,11.85,12.64,15.0%,1.9,14.54,Card,1
2024-02-27 05:50:04,G315JX,G131LS,11.407,25.32,21.9,0.0%,0.0,21.9,Card,2
2024-02-27 05:52:17,G38LS,G117NL,4.436,8.23,10.63,10.0%,1.06,11.69,Card,1
2024-02-27 05:54:34,G514XN,G411AJ,6.848,16.28,15.29,0.0%,0.0,15.29,Cash,2
2024-02-27 06:00:38,G28BJ,G522DU,8.519,14.25,14.72,0.0%,0.0,14.72,Card,1
2024-02-27 06:24:48,G21LU,G15LE,1.931,9.17,7.99,0.0%,0.0,7.99,Card,1
2024-02-27 06:26:41,G207YQ,G116BQ,4.363,13.38,11.3,5.0%,0.57,11.87,Card,3
2024-02-27 06:28:31,G420EW,G314UW,5.453,11.98,11.62,0.0%,0.0,11.62,Card,1
2024-02-27 06:33:23,G412DF,G25RU,4.904,12.52,11.4,0.0%,0.0,11.97,Unknown,1
2024-02-27 06:53:00,G207XX,G403BQ,8.985,16.57,15.89,0.0%,0.0,15.89,Card,1
2024-02-27 07:01:57,G427PE,G116DU,8.026,24.33,17.92,5.0%,0.9,18.82,Card,1
2024-02-27 07:02:22,G213UW,G523ND,18.137,36.03,29.63,0.0%,0.0,29.63,Card,2
2024-02-27 07:16:43,G200EX,G131JJ,2.925,20.12,12.6,5.0%,0.63,13.23,Card,1
2024-02-27 07:31:15,G411SB,G140EG,9.682,28.35,20.58,0.0%,0.0,21.61,Unknown,1
2024-02-27 07:33:58,G225PR,G512UT,8.52,23.92,18.14,0.0%,0.0,19.95,Cash,1
2024-02-27 07:37:48,G429JW,G312GD,6.119,31.77,19.11,0.0%,0.0,19.11,Cash,1
2024-02-27 07:41:49,G414NY,G129QT,8.55,24.82,18.48,10.0%,1.85,20.33,Card,1
2024-02-27 08:01:26,G214XL,G225JJ,3.46,18.63,12.48,0.0%,0.0,12.48,Card,1
2024-02-27 08:07:17,G131QD,G120HS,3.294,22.0,13.54,0.0%,0.0,13.54,Card,2
2024-02-27 08:11:20,G25JF,G38PR,2.444,18.53,11.68,0.0%,0.0,11.68,Card,1
2024-02-27 08:18:28,G131BS,G226HE,5.844,26.3,16.98,0.0%,0.0,16.98,Card,2
2024-02-27 08:19:48,G213QJ,G403TA,8.081,28.52,19.44,5.0%,0.97,20.41,Card,1
2024-02-27 08:20:34,G140BG,G117XG,2.437,16.53,10.97,0.0%,0.0,10.97,Card,1
2024-02-27 08:24:47,G129BS,G200AB,3.553,20.98,13.38,0.0%,0.0,13.38,Cash,2
2024-02-27 08:43:08,G120HQ,G314TB,11.992,42.27,27.23,10.0%,2.72,29.95,Card,2
2024-02-27 08:56:51,G312JW,G149UX,11.301,25.93,20.94,0.0%,0.0,20.94,Unknown,2
2024-02-27 09:04:52,G200QS,G427AN,8.815,30.97,20.85,0.0%,0.0,20.85,Cash,1
2024-02-27 09:05:26,G29SP,G133RT,8.66,26.93,19.31,0.0%,0.0,19.31,Unknown,3
2024-02-27 09:13:04,G514PZ,G133AP,6.396,21.63,15.74,0.0%,0.0,17.31,Unknown,1
2024-02-27 09:47:50,G235AX,G132AS,6.23,27.22,17.59,0.0%,0.0,17.59,Card,1
2024-02-27 10:02:25,G414EN,G25ER,6.92,13.33,13.2,5.0%,0.66,13.86,Card,2
2024-02-27 10:06:20,G209JQ,G524UB,12.83,17.5,19.11,0.0%,0.0,19.11,Cash,1
2024-02-27 10:49:19,G40UY,G133QY,8.575,26.2,18.99,5.0%,0.95,19.94,Card,2
2024-02-27 11:10:27,G314RA,G25AD,7.826,16.67,15.06,5.0%,0.75,15.81,Card,1
2024-02-27 11:35:43,G227JW,G429JD,15.833,26.02,24.37,15.0%,3.66,28.03,Card,1
2024-02-27 11:42:41,G514YN,G213TN,11.204,23.68,20.07,0.0%,0.0,22.08,Unknown,1
2024-02-27 11:45:44,G129LQ,G129HX,0.862,2.83,4.95,0.0%,0.0,4.95,Card,2
2024-02-27 12:24:30,G404TJ,G235AD,10.931,25.55,20.53,0.0%,0.0,20.53,Card,1
2024-02-27 12:26:14,G131GN,G59SS,9.913,16.32,16.5,5.0%,0.82,17.32,Card,1
2024-02-27 12:33:59,G522HW,G156DG,8.66,16.25,15.54,0.0%,0.0,15.54,Cash,1
2024-02-27 13:09:19,G128LT,G37YL,1.974,7.07,7.28,0.0%,0.0,7.64,Cash,1
2024-02-27 13:32:16,G428PP,G413TZ,1.298,4.37,5.82,0.0%,0.0,5.82,Card,1
2024-02-27 14:12:36,G132EG,G11JT,7.374,23.18,17.02,0.0%,0.0,17.02,Cash,1
2024-02-27 14:55:45,G523HB,G214JH,12.597,26.8,22.22,0.0%,0.0,22.22,Card,1
2024-02-27 15:02:31,G133DQ,G235NL,6.404,14.95,13.39,0.0%,0.0,13.39,Card,1
2024-02-27 15:04:14,G115RS,G404QG,11.864,17.15,18.26,0.0%,0.0,18.26,Card,1
2024-02-27 15:17:05,G314SQ,G427LP,5.874,15.38,13.14,0.0%,0.0,13.14,Card,1
2024-02-27 15:36:14,G512YN,G420DJ,8.098,13.2,14.04,0.0%,0.0,14.04,Unknown,1
2024-02-27 15:58:43,G212QF,G226FB,5.174,13.78,12.05,0.0%,0.0,12.05,Cash,1
2024-02-27 16:03:11,G524BL,G59QE,10.289,26.4,20.34,0.0%,0.0,20.34,Card,1
2024-02-27 16:26:14,G49TN,G128SH,4.184,20.45,13.66,5.0%,0.68,14.34,Card,1
2024-02-27 16:40:51,G207JB,G38QS,2.908,21.88,13.21,0.0%,0.0,13.87,Cash,1
2024-02-27 16:42:16,G140PQ,G402PW,12.256,39.0,26.27,0.0%,0.0,26.27,Card,1
2024-02-27 16:54:24,G134PR,G59BE,11.991,31.7,23.49,0.0%,0.0,23.49,Card,1
2024-02-27 16:57:01,G412JZ,G49AH,4.897,21.08,14.42,5.0%,0.72,15.14,Card,2
2024-02-27 17:09:48,G131YL,G213UJ,9.412,36.65,23.31,0.0%,0.0,23.31,Card,2
2024-02-27 17:12:00,G115BX,G524EJ,9.737,27.8,20.43,0.0%,0.0,23.49,Unknown,2
2024-02-27 17:12:23,G156DG,G131TZ,4.238,20.52,13.73,5.0%,0.69,14.42,Card,1
2024-02-27 17:24:56,G429BF,G521TN,5.764,23.73,16.01,0.0%,0.0,16.01,Card,1
2024-02-27 17:31:45,G235PR,G23JU,5.336,25.25,16.22,0.0%,0.0,16.22,Card,1
2024-02-27 17:34:27,G401QG,G403JN,1.665,16.77,10.47,0.0%,0.0,10.99,Cash,3
2024-02-27 17:36:39,G522AN,G28BQ,11.632,28.53,22.1,0.0%,0.0,25.42,Cash,1
2024-02-27 17:41:19,G521HB,G133XD,8.566,23.8,18.13,0.0%,0.0,18.13,Card,1
2024-02-27 17:43:12,G129XF,G23AT,4.201,22.83,14.52,10.0%,1.45,15.97,Card,1
2024-02-27 17:48:08,G414AT,G235BZ,11.567,36.37,24.83,0.0%,0.0,24.83,Cash,1
2024-02-27 18:09:20,G133SN,G36AG,6.631,27.25,17.9,0.0%,0.0,17.9,Cash,1
2024-02-27 18:44:15,G36LY,G207DP,1.709,15.0,9.88,0.0%,0.0,9.88,Cash,2
2024-02-27 18:56:19,G157JA,G131RP,4.455,20.43,13.86,0.0%,0.0,13.86,Card,2
2024-02-27 19:05:29,G129HF,G149HH,3.285,10.38,9.43,0.0%,0.0,9.43,Card,1
2024-02-27 19:24:50,G207JU,G522QU,12.669,15.08,18.13,0.0%,0.0,18.13,Card,1
2024-02-27 19:27:02,G401AA,G120RZ,6.298,22.32,15.91,0.0%,0.0,15.91,Unknown,2
2024-02-27 20:04:24,G50JT,G312JT,4.179,12.65,10.9,0.0%,0.0,10.9,Unknown,1
2024-02-27 20:49:54,G149AW,G24TB,7.463,14.4,13.99,10.0%,1.4,15.39,Card,2
2024-02-27 21:06:26,G211RR,G312JD,2.816,8.17,8.3,5.0%,0.42,8.72,Card,2
2024-02-27 21:13:03,G128LB,G524LQ,12.833,16.88,18.89,0.0%,0.0,18.89,Card,2
2024-02-27 21:27:51,G37UD,G132RH,5.854,16.25,13.43,5.0%,0.67,14.1,Card,1
2024-02-27 21:30:42,G313DH,G149QG,9.92,12.45,15.14,5.0%,0.76,15.9,Card,1
2024-02-27 21:37:25,G513PX,G58QR,6.14,17.13,13.96,0.0%,0.0,14.66,Cash,1
2024-02-27 22:09:35,G511PX,G414HH,2.672,6.05,7.44,0.0%,0.0,7.44,Card,2
2024-02-27 22:20:44,G25SP,G314XR,6.554,19.42,15.08,0.0%,0.0,17.34,Cash,1
2024-02-27 22:29:04,G522RG,G29ZW,12.469,22.35,20.55,0.0%,0.0,20.55,Cash,1
2024-02-27 22:58:42,G511AU,G235DF,10.375,23.03,19.22,0.0%,0.0,19.22,Card,1
2024-02-27 23:36:10,G140BF,G414SB,13.667,19.43,21.52,0.0%,0.0,21.52,Card,1
2024-02-27 23:40:42,G513PA,G514SA,4.822,11.92,12.23,0.0%,0.0,12.23,Card,1
2024-02-27 23:53:53,G140QU,G37TX,3.349,9.28,10.19,0.0%,0.0,10.19,Cash,1
2024-02-28 00:12:19,G134LD,G131YD,2.279,4.33,7.64,5.0%,0.38,8.02,Card,1
2024-02-28 00:15:50,G129EU,G120BW,2.077,7.08,8.46,5.0%,0.42,8.88,Card,1
2024-02-28 00:19:22,G227EF,G26NL,8.808,17.4,17.15,0.0%,0.0,17.15,Unknown,1
2024-02-28 00:24:46,G133PP,G129JW,4.54,13.32,12.51,0.0%,0.0,12.51,Card,1
2024-02-28 00:26:53,G38JJ,G149AA,6.941,10.08,13.17,0.0%,0.0,13.17,Card,1
2024-02-28 00:41:35,G129FD,G37LA,3.166,9.67,10.19,0.0%,0.0,10.19,Card,1
2024-02-28 00:50:24,G133ER,G25QY,8.459,15.28,16.14,5.0%,0.81,16.95,Card,2
2024-02-28 00:55:26,G414PG,G36UG,6.762,12.88,14.02,5.0%,0.7,14.72,Card,1
2024-02-28 01:11:51,G36RP,G403JU,7.734,12.97,14.78,5.0%,0.74,15.52,Card,1
2024-02-28 01:13:46,G29UQ,G116AJ,3.893,15.57,12.82,0.0%,0.0,12.82,Card,1
2024-02-28 01:20:04,G36JA,G521BA,5.722,9.12,11.91,0.0%,0.0,11.91,Cash,1
2024-02-28 01:22:29,G134PR,G120ZE,4.507,11.4,11.81,0.0%,0.0,11.81,Card,1
2024-02-28 01:23:49,G428PP,G37XP,4.731,12.58,12.39,0.0%,0.0,12.39,Cash,1
2024-02-28 01:33:57,G412LA,G157XZ,15.384,27.08,25.51,0.0%,0.0,25.51,Card,2
2024-02-28 01:49:06,G414NL,G40UE,6.084,16.33,14.73,5.0%,0.74,15.47,Card,1
2024-02-28 01:50:30,G212EZ,G40FG,2.772,8.52,9.49,0.0%,0.0,9.49,Card,1
2024-02-28 01:50:49,G522LP,G120HB,7.911,15.02,15.64,0.0%,0.0,15.64,Card,2
2024-02-28 01:52:27,G120HL,G514DG,6.631,13.48,14.14,0.0%,0.0,14.14,Card,1
2024-02-28 02:04:19,G227EG,G524UB,16.259,20.55,23.86,0.0%,0.0,23.86,Card,3
2024-02-28 02:24:39,G212DS,G140ED,13.187,17.37,20.43,0.0%,0.0,20.43,Card,2
2024-02-28 02:30:25,G513HA,G213HW,10.793,23.98,20.97,5.0%,1.05,22.02,Card,1
2024-02-28 02:37:52,G134RE,G401HE,12.181,21.03,20.97,0.0%,0.0,20.97,Cash,2
2024-02-28 02:43:06,G401AA,G523QA,11.261,20.87,20.22,0.0%,0.0,20.22,Card,1
2024-02-28 02:49:15,G413SZ,G227SE,9.828,27.9,21.63,0.0%,0.0,21.63,Card,1
2024-02-28 02:59:07,G214YE,G157XU,12.573,26.95,23.35,0.0%,0.0,23.35,Card,1
2024-02-28 03:13:56,G413HX,G513QE,6.687,15.68,14.96,5.0%,0.75,15.71,Card,2
2024-02-28 03:16:24,G211SF,G131GN,9.294,22.85,19.44,0.0%,0.0,19.44,Card,1
2024-02-28 03:34:18,G429HX,G149RN,9.923,18.75,18.47,0.0%,0.0,18.47,Cash,1
2024-02-28 03:42:22,G522PA,G133AE,6.27,10.65,12.87,15.0%,1.93,14.8,Card,2
2024-02-28 06:08:31,G208QT,G38HB,3.288,11.83,9.95,0.0%,0.0,9.95,Card,1
2024-02-28 06:22:10,G128UB,G117NW,2.738,8.23,8.26,0.0%,0.0,8.26,Cash,1
2024-02-28 06:29:30,G120BA,G128SH,2.851,9.38,8.75,0.0%,0.0,8.75,Unknown,1
2024-02-28 06:38:16,G117QR,G521AE,5.8,11.33,11.65,0.0%,0.0,11.65,Card,2
2024-02-28 06:52:41,G415EU,G213HD,9.227,24.82,18.99,15.0%,2.85,21.84,Card,2
2024-02-28 06:54:02,G514QU,G128SE,5.7,15.08,12.9,10.0%,1.29,14.19,Card,1
2024-02-28 07:09:01,G58NL,G40GE,3.28,12.78,10.28,0.0%,0.0,10.28,Card,1
2024-02-28 07:45:56,G413EA,G315RT,8.288,23.8,17.93,0.0%,0.0,17.93,Cash,1
2024-02-28 08:16:46,G128RU,G213SW,6.049,15.8,13.42,0.0%,0.0,14.09,Cash,2
2024-02-28 08:29:51,G200AA,G313DY,7.835,22.33,17.07,0.0%,0.0,17.07,Unknown,1
2024-02-28 08:37:20,G50NR,G411SS,3.276,9.93,9.27,0.0%,0.0,9.27,Card,1
2024-02-28 08:44:09,G133AW,G37TU,7.884,14.6,14.37,10.0%,1.44,15.81,Card,2
2024-02-28 09:05:57,G429UJ,G225SZ,8.891,25.0,18.8,0.0%,0.0,18.8,Card,1
2024-02-28 09:07:35,G58NT,G206AS,5.564,14.77,12.69,0.0%,0.0,13.32,Cash,1
2024-02-28 09:11:18,G132HG,G115EF,4.911,13.42,11.72,0.0%,0.0,11.72,Unknown,1
2024-02-28 09:16:04,G214AF,G128RG,5.905,13.0,12.32,0.0%,0.0,12.32,Card,1
2024-02-28 09:27:47,G313NB,G312TD,1.31,4.98,6.04,0.0%,0.0,6.04,Card,2
2024-02-28 09:34:08,G211DP,G131DL,7.772,19.08,15.87,15.0%,2.38,18.25,Card,1
2024-02-28 09:40:58,G156AF,G37QL,8.656,23.08,17.95,0.0%,0.0,17.95,Card,1
2024-02-28 10:20:07,G149EW,G524EN,9.276,14.07,15.23,0.0%,0.0,15.23,Card,1
2024-02-28 10:50:39,G156PS,G23PS,11.003,21.27,19.07,10.0%,1.91,20.98,Card,1
2024-02-28 11:02:46,G156UT,G50DY,14.868,20.4,21.66,0.0%,0.0,21.66,Card,1
2024-02-28 11:23:35,G514XH,G37SE,7.735,12.83,13.63,0.0%,0.0,13.63,Card,1
2024-02-28 11:38:19,G524XE,G214AH,14.384,26.4,23.42,0.0%,0.0,23.42,Card,1
2024-02-28 11:47:36,G413LH,G429UQ,1.236,3.27,5.38,0.0%,0.0,5.38,Card,2
2024-02-28 12:21:10,G227AY,G225ER,2.102,6.22,7.07,0.0%,0.0,7.07,Cash,2
2024-02-28 12:33:18,G522QL,G23AB,11.697,17.07,18.1,5.0%,0.91,19.01,Card,2
2024-02-28 12:55:01,G36UU,G40PW,3.125,10.82,9.47,5.0%,0.47,9.94,Card,2
2024-02-28 13:05:38,G206DA,G128HD,1.337,4.62,5.94,0.0%,0.0,5.94,Card,1
2024-02-28 14:14:57,G214YW,G131TW,12.752,18.97,19.57,5.0%,0.98,20.55,Card,2
2024-02-28 14:16:04,G214BG,G25HN,9.021,14.05,15.03,0.0%,0.0,15.78,Unknown,2
2024-02-28 14:49:09,G157RE,G513SL,8.549,18.65,16.3,0.0%,0.0,16.3,Cash,2
2024-02-28 15:15:03,G427PP,G415HG,2.536,7.85,7.98,0.0%,0.0,7.98,Unknown,2
2024-02-28 15:23:08,G128NA,G133YZ,6.303,17.17,14.09,10.0%,1.41,15.5,Card,1
2024-02-28 15:26:24,G521HR,G117AB,6.435,10.53,11.85,0.0%,0.0,11.85,Cash,2
2024-02-28 15:26:37,G227HB,G428YP,11.468,22.5,19.85,0.0%,0.0,20.84,Cash,2
2024-02-28 15:27:07,G120HP,G134BG,5.258,12.6,11.7,0.0%,0.0,12.28,Cash,2
2024-02-28 15:51:23,G157PU,G131DU,4.909,9.73,10.42,0.0%,0.0,10.42,Card,1
